,ret,weight,turnover,target,evrp,idx_ret
2011-09-15,0.017663098046331607,-0.32263811332453374,0.0,-0.3197,2.894203797485517,-0.05104941631887747
2011-09-16,0.007656377784940429,-0.3125884403490755,0.0,-0.3098,2.3174789317995383,-0.023730543505996352
2011-09-19,-0.012748705018158382,-0.32953833235865015,0.0,-0.3273,7.239931968278867,0.04078431372549022
2011-09-20,0.0015325437779374021,-0.3275038745555123,0.0,-0.3286,7.862454711909411,-0.0046505781799899126
2011-09-21,-0.026925277868745174,0.0,0.3639812160341508,0.0,11.6488622112299,0.08165792632842603
2011-09-22,0.0,0.0,0.0,0.0,11.723158306397867,0.07832167832167825
2011-09-23,0.0,0.0,0.0,0.0,13.857814182654383,0.013798489976568708
2011-09-26,-0.0,0.0,0.0,0.0,8.98093166949052,-0.04022692109334711
2011-09-27,-0.0,0.0,0.0,0.0,7.488270093708596,-0.01881067961165051
2011-09-28,0.0,0.0,0.0,0.0,10.203600738620949,0.06922228350799786
2011-09-29,-0.0,0.0,0.0,0.0,9.348729282374151,-0.02137305699481868
2011-09-30,0.0,0.0,0.0,0.0,12.278273075332272,0.08561552778516349
2011-10-03,0.0,0.0,0.0,0.0,12.909874119050471,0.07054912583107605
2011-10-04,-0.0,0.0,0.0,0.0,4.878464357731552,-0.08161849710982655
2011-10-05,-0.00018905000000000001,-0.37810000000000005,0.37810000000000005,-0.37810000000000005,2.3906434649582096,-0.05311355311355308
2011-10-06,0.005058193979933111,-0.37116438456449724,0.0,-0.3627,4.1757786040262275,-0.013377926421404682
2011-10-07,-0.0007316815411848863,-0.3721683748357622,0.0,-0.36200000000000004,3.7684972913446586,0.0019713139827340896
2011-10-10,0.027055036451058015,-0.16510000000000002,0.17081115556253745,-0.16510000000000002,-1.5167294466064192,-0.07292517006802728
2011-10-11,0.0008129418681560967,-0.16415361078882465,0.0,-0.1643,-1.3822830394055217,-0.004923936209304037
2011-10-12,0.010247459135042014,-0.15234500246657848,0.0,-0.1563,-0.6815448456229305,-0.062426035502958596
2011-10-13,0.0010830213445491344,-0.15109833839642012,0.0,-0.1535,-1.3712067814434157,-0.007109004739336482
2011-10-14,0.009318471429122168,-0.2824,0.1420093325153215,-0.2824,0.08734393131961227,-0.06214149139579346
2011-10-17,-0.035792111526691615,-0.33000363856232845,0.0,-0.33390000000000003,8.438924688463747,0.12674260455627342
2011-10-18,0.019555771174063936,-0.30449326673985666,0.0,-0.3156,6.924300729660494,-0.059259259259259345
2011-10-19,-0.027205391693714068,0.0,0.3407402071879243,0.0,8.458512420638364,0.08878692747323517
2011-10-20,0.0,0.0,0.0,0.0,9.713988651391706,0.007385524372230428
2011-10-21,-0.00015659999999999998,-0.3132,0.3132,-0.3132,6.139964251849701,-0.07219074251232614
2011-10-24,0.0177320610687023,-0.29031996753745976,0.0,-0.2926,8.433036558537623,-0.05661577608142497
2011-10-25,-0.02414023029076462,-0.3222391245024068,0.0,-0.3222,8.056149334763756,0.0831504305250717
2011-10-26,0.017437400231128043,-0.29957786513650664,0.0,-0.2986,5.591477473149567,-0.05411323115420704
2011-10-27,0.04039578999133701,-0.1273,0.12174564657302825,-0.1273,-3.3090295564774195,-0.13504556752278377
2011-10-28,0.00019524539877300377,-0.12707994282711366,0.0,-0.12265000000000001,-3.7958739550438096,-0.001533742331288325
2011-10-31,-0.01636202633713377,-0.29960000000000003,0.15386159783177167,-0.29960000000000003,0.3589527816419107,0.12814843299365503
2011-11-01,-0.037253522359404094,0.0,0.3496430094064189,0.0,2.4842861729773063,0.12376068376068386
2011-11-02,-0.00016370000000000002,-0.3274,0.3274,-0.3274,0.18151626915477692,-0.032686726745074106
2011-11-03,0.014969298260713138,-0.1525,0.15522281296360654,-0.1525,-3.0075358958700917,-0.04595879556259908
2011-11-04,-0.002705522238880562,-0.15562657339415922,0.0,-0.1508,-2.5438726484586844,0.017741129435282374
2011-11-07,0.0009193561933360229,-0.15456511680341628,0.0,-0.14925,-2.4298909117459786,-0.005907449950771242
2011-11-08,0.008591923111249544,-0.14472968734656985,0.0,-0.1374,-3.157241993984158,-0.055587724377533294
2011-11-09,-0.029886545118720652,0.3616,0.5412665890292212,0.3616,-0.38122171527071913,0.20462914255654924
2011-11-10,-0.023730186555726118,-0.3281,0.6744081991714961,-0.3281,1.3054665389266447,-0.06469298245614041
2011-11-11,0.014839123840475903,-0.1502,0.15837822058475715,-0.1502,-3.3657648591726073,-0.04546879899655069
2011-11-14,-0.002830464121132329,-0.15346484084700507,0.0,-0.15564999999999998,-0.22560479646545772,0.0188446346280448
2011-11-15,0.0001689347592318144,-0.3122,0.15902166122556774,-0.3122,4.02830873452973,-0.0016189088554314738
2011-11-16,-0.019462081742097986,-0.3382450342474812,0.0,-0.33509999999999995,5.79464228694205,0.06233850654099291
2011-11-17,-0.011395697937893716,-0.35367106076320687,0.0,-0.34509999999999996,7.730143424317596,0.03369065849923435
2011-11-18,0.014436443595094509,-0.33440696981063467,0.0,-0.32,5.253544949239036,-0.04081884326057463
2011-11-21,-0.006180005602249936,-0.34270489357509715,0.0,-0.32909999999999995,5.525557796016695,0.018480492813141725
2011-11-22,0.00653079136812926,-0.33399286449053633,0.0,-0.3197,6.449712024210335,-0.019056603773585052
2011-11-23,-0.013164807046721965,-0.35178890458732814,0.0,-0.3398,12.595109331246345,0.039416432045047446
2011-11-25,-0.008582326253374866,-0.363490827714256,0.0,-0.3447,14.579391985477159,0.024396239169175923
2011-11-28,0.024563722361711043,-0.3308013918073224,0.0,-0.32130000000000003,8.346385169288371,-0.06757728253055355
2011-11-29,0.006171509489417275,-0.322638714430146,0.0,-0.3064,6.626314570744089,-0.018656237979228076
2011-11-30,0.027850038508977645,-0.139,0.14770879581350355,-0.139,-5.280409649233608,-0.08654848800834207
2011-12-01,0.0026679462571977054,-0.13596929497119012,0.0,-0.13705,-4.5726778697357915,-0.019193857965451117
2011-12-02,0.0007661902187366528,-0.13509959276592093,0.0,-0.1376,-3.118400343487888,-0.005635023840485436
2011-12-05,0.0004305651225337172,-0.13461106881204973,0.0,-0.1392,-3.0075460610832714,-0.0031870201361726674
2011-12-06,-0.001287584136463086,-0.13607385949138123,0.0,-0.14065,-0.1713497285829355,0.00956521739130436
2011-12-07,-0.002791540626274582,-0.2867,0.1475301324839581,-0.2867,0.8272818332973237,0.019972796907437935
2011-12-08,-0.014648026315789464,-0.30582779997796666,0.0,-0.3059,2.783953517028742,0.05109182530795069
2011-12-09,0.026253274902959055,-0.1319,0.14043548616461496,-0.1319,-1.4797896942424664,-0.08607292289300658
2011-12-12,-0.0022925840092699935,-0.13450093871058968,0.0,-0.12835000000000002,-1.6693580826988388,0.017381228273464697
2011-12-13,0.001316578914885906,-0.13300924263137037,0.0,-0.12705,-2.724784050505413,-0.009788622499645407
2011-12-14,-0.0007465746976628769,-0.26039999999999996,0.12661608061987423,-0.26039999999999996,7.336730616683372,0.0051369863013699365
2011-12-15,0.009773282442748108,-0.24820097928414128,0.0,-0.2511,6.176121208110931,-0.03753180661577615
2011-12-16,0.0007263710251218443,-0.24729498035063469,0.0,-0.2429,5.273369906925023,-0.0029265437518290064
2011-12-19,0.0043375572085180385,-0.2419081327769907,0.0,-0.2492,6.926990644218602,-0.017540013155009866
2011-12-20,0.015395113778277215,-0.1161,0.10691430946513257,-0.1161,-1.759497925353294,-0.06386131278707959
2011-12-21,0.009083063829787238,-0.10605364415100761,0.0,-0.10715,-3.468547942253153,-0.07823483057525614
2011-12-22,-0.0025972321016573354,-0.10893380262178987,0.0,-0.1058,-1.2675120374462736,0.024489795918367405
2011-12-23,-0.0025475632044384814,-0.11176609702250659,0.0,-0.10365,-0.5112793481718931,0.023386342376052298
2011-12-27,0.0010039915937108028,-0.2191,0.10850918147368147,-0.2191,2.5034899384850924,-0.009468400638831847
2011-12-28,-0.010176638307656935,-0.23163389265298095,0.0,-0.2352,3.3865359444780196,0.046447459186019786
2011-12-29,0.006076893561367998,-0.22419459241646383,0.0,-0.22649999999999998,3.5180831135232893,-0.026234906695938535
2011-12-30,-0.006057266934588683,-0.23165505586115054,0.0,-0.23399999999999999,3.7186184417593324,0.027017899358324864
2012-01-03,0.014713089399854051,-0.21379636148145628,0.0,-0.2297,2.364580921253083,-0.06351292159439328
2012-01-04,0.004738836757055152,-0.2080715078150712,0.0,-0.22219999999999998,3.3552143393378167,-0.022165188987400875
2012-01-05,0.003590001027270986,-0.20375004392081797,0.0,-0.2148,8.29721941940434,-0.01725368871965733
2012-01-06,0.004969513266361411,-0.1977975729914216,0.0,-0.20629999999999998,7.125809342020377,-0.02439024390243901
2012-01-09,0.0019030727387851075,-0.19552240689026196,0.0,-0.2107,7.98813869462948,-0.009621314913038104
2012-01-10,0.004126481585517633,-0.19060937921140156,0.0,-0.2069,7.646385104665791,-0.021104903786468034
2012-01-11,-0.004336959709019371,-0.19579549609820632,0.0,-0.21050000000000002,7.998370031917741,0.02275312855517631
2012-01-12,0.00395692684659344,-0.19108246989656574,0.0,-0.2047,10.556671282344178,-0.02020948860135547
2012-01-13,-0.0028487614529806335,-0.1944852734998652,0.0,-0.2091,10.845016254513272,0.014908544224505197
2012-01-17,0.0011574297338480387,-0.222,0.028912888795198766,-0.222,12.927636730555308,-0.006025577963600676
2012-01-18,0.005915986688031553,-0.21481318139044886,0.0,-0.2089,13.358796533844258,-0.026648588684826818
2012-01-19,0.0060184727544737695,-0.20754560109050102,0.0,-0.19870000000000002,12.244059036143497,-0.028017241379310283
2012-01-20,0.006324675488680382,-0.1999562671004822,0.0,-0.18280000000000002,10.645268652403576,-0.030473666777078467
2012-01-23,0.00485044674217901,-0.19416403803257976,0.0,-0.1867,11.035407558978804,-0.024257537973248713
2012-01-24,0.0010996345196019996,-0.1928523364266571,0.0,-0.1891,10.992706551608943,-0.005663430420712029
2012-01-25,0.005622256915723909,-0.1861833091136765,0.0,-0.18309999999999998,10.455870784207189,-0.029153169828782896
2012-01-26,0.00022085801792844502,-0.18592138886631254,0.0,-0.1857,9.82673152730052,-0.0011862396204033383
2012-01-27,0.003384384620025091,-0.18192131255402486,0.0,-0.18530000000000002,9.69996832670927,-0.018203309692671484
2012-01-30,-0.004184604290208799,-0.18688796904127217,0.0,-0.19399999999999998,10.920815292991744,0.023002276266922295
2012-01-31,-0.0017433579201611147,-0.18896075318710162,0.0,-0.19440000000000002,10.961345653399892,0.00932835820895519
2012-02-01,0.007760150568019686,-0.17980528652273958,0.0,-0.1855,10.742447034727476,-0.04106752559530648
2012-02-02,0.006007813869494887,-0.17275956534050413,0.0,-0.17980000000000002,10.484781613452492,-0.03341288782816234
2012-02-03,0.00831553899969028,-0.1630878628568516,0.0,-0.171,7.151914806337519,-0.04813359528487231
2012-02-06,0.0012538790071003455,-0.16163131773355519,0.0,-0.1776,8.011573408003335,-0.007688364941055869
2012-02-07,-0.0019513670520105437,-0.16390251876041637,0.0,-0.1765,8.076266944546216,0.012072951451322813
2012-02-08,-0.00546341729201389,-0.17029633599929542,0.0,-0.1816,9.141965860604227,0.0333333333333334
2012-02-09,-0.007561820272474793,-0.17921333530376807,0.0,-0.1863,10.495395240601127,0.04440389294403891
2012-02-10,-0.013549060136602141,-0.19541001751903003,0.0,-0.2079,11.291579315723062,0.07560296846011137
2012-02-13,0.014920159198456883,-0.17783650929065867,0.0,-0.19039999999999999,9.68831109850816,-0.07635309278350523
2012-02-14,-0.004520918886520102,-0.1831855953951391,0.0,-0.1954,10.089574732643616,0.025421770279639506
2012-02-15,-0.014298613517568387,-0.20034892069843638,0.0,-0.2114,11.608300251800392,0.07805533773944219
2012-02-16,0.011979626186092066,-0.18613941391514263,0.0,-0.19219999999999998,8.563925864428764,-0.05979381443298966
2012-02-17,0.0015086429139830276,-0.1843526486840484,0.0,-0.1778,9.236668067769301,-0.008104908478280633
2012-02-21,0.00013485928945432144,-0.18419294926433383,0.0,-0.1819,9.703695417215126,-0.0007315288953914037
2012-02-22,0.005888135263368047,-0.17726107680381464,0.0,-0.1819,9.411607749211187,-0.03196721311475409
2012-02-23,0.011879345843460438,-0.16344016867198619,0.0,-0.168,7.898773717708044,-0.06701609883938602
2012-02-24,-0.0074305799515878,-0.1721499223855192,0.0,-0.17309999999999998,8.390932694253566,0.045463609172482516
2012-02-27,-0.0025460170546208844,-0.17514185358634887,0.0,-0.1819,10.65174231352136,0.01478953356086467
2012-02-28,0.00501149116542135,-0.16928200713769218,0.0,-0.1796,11.004265935960499,-0.028613898179115548
2012-02-29,-0.0006436578218163109,-0.17003510938764924,0.0,-0.1843,11.048903120906257,0.0038022813688212385
2012-03-01,0.0065804547983355725,-0.16238608032783744,0.0,-0.1726,10.49718046481227,-0.03870056497175138
2012-03-02,-0.0028133854680119637,-0.16566554683787332,0.0,-0.1729,12.101064785936316,0.017325287132567556
2012-03-05,0.0011970509183949797,-0.1642718541456069,0.0,-0.1805,12.406712749234856,-0.00722570830956457
2012-03-06,-0.01501534367370178,-0.2087,0.026695722635145303,-0.2087,11.517263498641789,0.0913242009132421
2012-03-07,0.01372264052741153,-0.19233797458755308,0.0,-0.1907,8.949490268265535,-0.06575294934073565
2012-03-08,0.0068514634727570535,-0.18422430501817,0.0,-0.1795,6.789674775863604,-0.03562200073827978
2012-03-09,0.004675210478077307,-0.1787135709804702,0.0,-0.1711,5.840018637312793,-0.02537781579697745
2012-03-12,0.009136402544315287,-0.16804187026511322,0.0,-0.1564,4.388689657230609,-0.05112316034082109
2012-03-13,0.006122983127068903,-0.1609334940692779,0.0,-0.14800000000000002,0.44653843284692485,-0.03643724696356276
2012-03-14,-0.008247841571050503,-0.17058832108652153,0.0,-0.1531,1.2082079003884356,0.05125000000000006
2012-03-15,0.0034861830208289027,-0.1665216132449969,0.0,-0.1542,1.2780997107307819,-0.020436235016702747
2012-03-16,0.0021841070099701434,-0.16397935777023037,0.0,-0.1447,0.6155029353301789,-0.013116057233704253
2012-03-19,0.011562332964975915,-0.15067487176841302,0.0,-0.15039999999999998,1.697389705362017,-0.07051090528831794
2012-03-20,0.006268791098834409,-0.14350646859661498,0.0,-0.1558,5.875604239331917,-0.04160475482912326
2012-03-21,0.007601947231956085,-0.13487917697857807,0.0,-0.15130000000000002,5.05955803371001,-0.05297285415979778
2012-03-22,-0.0018629720577151667,-0.1369973713110261,0.0,-0.1557,4.803988472524747,0.013812154696132596
2012-03-23,0.009993974366257312,-0.1482,0.02246583238093644,-0.1482,4.07975105385094,-0.07303211139528282
2012-03-26,0.012417486338797815,-0.13411711620295305,0.0,-0.1426,2.023862781420691,-0.08378870673952642
2012-03-27,-0.01574609820773588,-0.15226072676755206,0.0,-0.1559,6.174006928736485,0.1174055829228244
2012-03-28,-0.0006006779109765865,-0.15295328033543754,0.0,-0.1547,5.595337766982276,0.003945061367621132
2012-03-29,0.003739743110053356,-0.14865759600496747,0.0,-0.1548,5.942928721341463,-0.024450231481481344
2012-03-30,0.0031517511520487863,-0.14504868748503458,0.0,-0.155,5.761625575691017,-0.021201413427561877
2012-04-02,-0.0005852233356389623,-0.14571918909057974,0.0,-0.1564,5.418915992436295,0.004034668260609686
2012-04-03,-0.002739244673549972,-0.14886621474995507,0.0,-0.1566,5.305480630491706,0.018798105387803417
2012-04-04,-0.005332007691795027,-0.15502481595282966,0.0,-0.16440000000000002,4.828114976285876,0.03581744656268045
2012-04-05,-0.004299675938228534,-0.1600124937602953,0.0,-0.16699999999999998,5.747158071566091,0.02773540424351687
