,ret
2008-09-25,-0.010797305186843869
2008-09-26,0.009431812575477526
2008-09-29,0.04912655509352725
2008-09-30,-0.028003146981154005
2008-10-01,0.013242158916915162
2008-10-02,0.026864730681001495
2008-10-03,0.015637940179755408
2008-10-06,0.016965849159701205
2008-10-07,0.05090131533242247
2008-10-08,0.03153984958464056
2008-10-09,0.0
2008-10-10,0.0
2008-10-13,-0.0008248500000000001
2008-10-14,0.012343083866339852
2008-10-15,0.07929239999204855
2008-10-16,0.018173327767901266
2008-10-17,0.050940405581072844
2008-10-20,-0.04349397789011292
2008-10-21,-0.012894596632099374
2008-10-22,0.056193854239644604
2008-10-23,0.024316588359181893
2008-10-24,0.07763653821669388
2008-10-27,0.04597778440549948
2008-10-28,-0.0010044
2008-10-29,0.031794106456497176
2008-10-30,-0.00988314508153374
2008-10-31,-0.004166127770928426
2008-11-03,-0.02082712470600631
2008-11-04,-0.04883173764352071
2008-11-05,0.03185762515808574
2008-11-06,0.06563248819749916
2008-11-07,-0.018334988613311867
2008-11-10,0.01162668682573194
2008-11-11,0.01712606511086026
2008-11-12,0.0
2008-11-13,-0.0008974499999999999
2008-11-14,0.04552152399696603
2008-11-17,0.0
2008-11-18,0.0
2008-11-19,0.0
2008-11-20,0.0
2008-11-21,-0.00109005
2008-11-24,-0.046788037149701964
2008-11-25,-0.016495156192442236
2008-11-26,-0.038289246055455424
2008-11-28,-0.00045639736876357067
2008-12-01,0.07058490578782513
2008-12-02,-0.022820288226789033
2008-12-03,-0.0017363286579197342
2008-12-04,0.02786181960360831
2008-12-05,-0.015564588872764988
2008-12-08,-0.026562923489940667
2008-12-09,0.009512307291646952
2008-12-10,-0.012214011785103335
2008-12-11,-0.00303749590740136
2008-12-12,0.003987779208448018
2008-12-15,-0.0029513661133690585
2008-12-16,-0.00078555
2008-12-17,0.0022827193651566305
2008-12-18,0.016846245438832324
2008-12-19,0.027006937470302327
2008-12-22,-0.0
2008-12-23,0.0
2008-12-24,-0.0
2008-12-26,-0.0006507
2008-12-29,-0.011190063233965708
2008-12-30,0.01943735736617598
2008-12-31,0.020947245417379544
2009-01-02,0.02919191703449426
2009-01-05,-0.007996847712796745
2009-01-06,0.005232717959848479
2009-01-07,-0.0342625496954122
2009-01-08,0.000985781880773533
2009-01-09,-0.015450957876270011
2009-01-12,-0.03444177922107432
2009-01-13,0.010064861987681539
2009-01-14,-0.03853736825468453
2009-01-15,0.0024520289475376445
2009-01-16,0.016818680777461067
2009-01-20,-0.06238811969213644
2009-01-21,-0.0006963000000000001
2009-01-22,0.005356503031488394
2009-01-23,0.003311064743976572
2009-01-26,0.02371186016555452
2009-01-27,0.02179042022975787
2009-01-28,0.025508453916972592
2009-01-29,-0.00389331482621312
2009-01-30,-0.008196766242833003
2009-02-02,0.002770486385516188
2009-02-03,-0.019467476967651384
2009-02-04,0.0
2009-02-05,-0.0
2009-02-06,-0.00065055
2009-02-09,-0.0029369277108622282
2009-02-10,0.0
2009-02-11,-0.00066795
2009-02-12,0.0094394380083806
2009-02-13,-0.008912038931245205
2009-02-17,0.0
2009-02-18,0.0
2009-02-19,-0.0
2009-02-20,0.0
2009-02-23,0.0
2009-02-24,-0.0
2009-02-25,-0.0
2009-02-26,0.0
2009-02-27,0.0
2009-03-02,0.0
2009-03-03,0.0
2009-03-04,-0.0
2009-03-05,0.0
2009-03-06,-0.0
2009-03-09,0.0
2009-03-10,-0.00066555
2009-03-11,-0.0015821942232259597
2009-03-12,-0.008105400405942412
2009-03-13,0.006011678832116789
2009-03-16,0.014051447239741536
2009-03-17,-0.018817431192760734
2009-03-18,-0.0030398810993527343
2009-03-19,0.02693208485972435
2009-03-20,-0.00068835
2009-03-23,0.03400398501995161
2009-03-24,0.005306691274389579
2009-03-25,0.004738006417702296
2009-03-26,-0.013090845845005545
2009-03-27,-0.00681660802251935
2009-03-30,-0.01611686643538888
2009-03-31,-0.008982694383373208
2009-04-01,0.005295443531706166
2009-04-02,0.0035826311888794327
2009-04-03,0.004581250364675899
2009-04-06,-0.0018373589972568564
2009-04-07,-0.001074882761208044
2009-04-08,0.009137217434375086
2009-04-09,0.01691282304550453
2009-04-13,0.0013889826709184924
2009-04-14,5.048064085448064e-05
2009-04-15,0.007075637950807413
2009-04-16,0.013765601069394942
2009-04-17,0.007059780718175051
2009-04-20,-0.026514925141496202
2009-04-21,0.014688557452372058
2009-04-22,-0.002868333652108518
2009-04-23,0.006454261141516852
2009-04-24,-0.0005922085064082981
2009-04-27,-0.008968824280483864
2009-04-28,0.004685921537017931
2009-04-29,0.0162953141931724
2009-04-30,-0.004100153488357559
2009-05-01,0.0052342314446411605
2009-05-04,0.016280417116433625
2009-05-05,0.0006715193271985271
2009-05-06,0.011903931822144042
2009-05-07,-0.004447728969790365
2009-05-08,0.013338697839566968
2009-05-11,-0.00205444995020702
2009-05-12,0.0024818120927966873
2009-05-13,-0.011048444034873768
2009-05-14,0.014511664087028862
2009-05-15,-0.008295078169347114
2009-05-18,0.0246516658653073
2009-05-19,0.004866003265692625
2009-05-20,-0.0003976951929284036
2009-05-21,-0.016180655737704944
2009-05-22,-0.005137341611124443
2009-05-26,0.014973120871572373
2009-05-27,-0.008999568947212658
2009-05-28,0.0051933984363206126
2009-05-29,0.01072126035554892
2009-06-01,0.007082604569334958
2009-06-02,-0.0008619353341556694
2009-06-03,-0.014875624970500753
2009-06-04,0.00353540888838476
2009-06-05,0.0013612251113850255
2009-06-08,0.00226759538019492
2009-06-09,0.010126666147026366
2009-06-10,-0.0015727480351876177
2009-06-11,0.006471353091132279
2009-06-12,0.004180157358198471
2009-06-15,-0.013294410563980452
2009-06-16,-0.010982244880761754
2009-06-17,-0.0019303494955237848
2009-06-18,0.0024575312322108337
2009-06-19,0.009448986551701925
2009-06-22,-0.01255395126418438
2009-06-23,0.00616454348509188
2009-06-24,0.012406069904311508
2009-06-25,0.01292590733471534
2009-06-26,0.004608937864611124
2009-06-29,0.00930732291954994
2009-06-30,-0.004416419983515712
2009-07-01,0.0023801729780809217
2009-07-02,-0.013810576315354811
2009-07-06,0.0024328230123112473
2009-07-07,-0.01122895622895623
2009-07-08,-0.004354488234847594
2009-07-09,0.004614955910449552
2009-07-10,-0.0014112370156009611
2009-07-13,0.014831932865744264
2009-07-14,0.004847400376858126
2009-07-15,0.0075715620608452485
2009-07-16,0.0015899018895348868
2009-07-17,-0.00013627435677785973
2009-07-20,0.005589895013123371
2009-07-21,0.004597113680123713
2009-07-22,0.005390430313832225
2009-07-23,0.007831589233176678
2009-07-24,0.0018938482969839494
2009-07-27,-0.002912529492443776
2009-07-28,-0.00855792819745699
2009-07-29,-0.0029172539280819827
2009-07-30,0.005803961500675815
2009-07-31,-0.0023438969509624384
2009-08-03,0.0065676538407384195
2009-08-04,0.0016900564949387104
2009-08-05,0.0012153317902391472
2009-08-06,-0.002854482474446158
2009-08-07,0.008091303271405496
2009-08-10,-8.662119638855766e-05
2009-08-11,-0.004613356146437241
2009-08-12,0.0031915364466181067
2009-08-13,0.004598203080843324
2009-08-14,-0.0036432485144105766
2009-08-17,-0.01458276231288401
2009-08-18,0.006674047859791022
2009-08-19,0.006824405893792335
2009-08-20,0.005079207213458536
2009-08-21,0.003948264262747574
2009-08-24,-0.0003101676286648249
2009-08-25,-0.0028741696677358473
2009-08-26,-0.004577921663878736
2009-08-27,0.0036793289893220496
2009-08-28,-0.002542736629018154
2009-08-31,-0.0037366603208136445
2009-09-01,-0.01289389785235902
2009-09-02,-0.0038401014017173728
2009-09-03,0.01325421505564441
2009-09-04,0.009136297913295436
2009-09-08,0.008409961025140217
2009-09-09,0.007050684950445667
2009-09-10,0.011199878044142492
2009-09-11,-0.002841252904376268
2009-09-14,0.0057540569807467785
2009-09-15,-0.0004339745510753113
2009-09-16,0.009209797969146227
2009-09-17,-0.0013693641618497305
2009-09-18,-0.005908823119079275
2009-09-21,0.0003843383402359181
2009-09-22,0.005200837931823396
2009-09-23,-0.002045359275903464
2009-09-24,-0.004612626249167075
2009-09-25,-0.0007977167563250818
2009-09-28,0.009015490502357186
2009-09-29,-1.7884817436522937e-05
2009-09-30,-0.0026035736324132417
2009-10-01,-0.010922591577253163
2009-10-02,-0.0005009213976894252
2009-10-05,0.009549533053658892
2009-10-06,0.0063747362833509015
2009-10-07,0.0031406975827149523
2009-10-08,0.0031216733878571138
2009-10-09,0.00515791226749596
2009-10-12,0.006443053262854275
2009-10-13,0.0023632482439004785
2009-10-14,0.0021225594680748714
2009-10-15,0.005465383651800626
2009-10-16,-0.0031358289380085426
2009-10-19,0.006392077524375231
2009-10-20,0.0010682863863066268
2009-10-21,0.00010245237029869153
2009-10-22,0.008181907661630414
2009-10-23,-0.0035733946895790437
2009-10-26,-0.0044979018995144095
2009-10-27,-0.0006673902555554507
2009-10-28,-0.018463249370735756
2009-10-29,-0.00037140000000000003
2009-10-30,-0.025203451060788293
2009-11-02,0.0
2009-11-03,-0.00043214999999999996
2009-11-04,0.003960225257183398
2009-11-05,0.012714238810660375
2009-11-06,0.00808678235418108
2009-11-09,0.0071971792890262775
2009-11-10,-0.0006014828469212169
2009-11-11,-0.0003691625952017202
2009-11-12,-0.005303985282782367
2009-11-13,0.004015100154083196
2009-11-16,0.004334215833733562
2009-11-17,0.0016088731096660805
2009-11-18,0.008242421501157468
2009-11-19,-0.0027056081126970366
2009-11-20,0.004378798770851418
2009-11-23,0.011313893924960104
2009-11-24,0.0015854334929536966
2009-11-25,0.002846013478785458
2009-11-27,-0.013812552933452642
2009-11-30,-0.00033965934181474575
2009-12-01,0.009634938075683297
2009-12-02,0.0026225922880751527
2009-12-03,-0.004591304347826091
2009-12-04,0.004944056794361601
2009-12-07,0.0008549913688803603
2009-12-08,-0.005830918089894384
2009-12-09,0.001949192636017697
2009-12-10,0.0036945259280623337
2009-12-11,0.001480465055796953
2009-12-14,0.004824675021278469
2009-12-15,0.0021451662757673937
2009-12-16,0.009789016901495888
2009-12-17,-0.0030177719113627073
2009-12-18,0.0030140188185207822
2009-12-21,0.00718866380490563
2009-12-22,0.0050114338782112616
2009-12-23,0.0016731465542656433
2009-12-24,0.002531178588753569
2009-12-28,0.0017242876800659885
2009-12-29,-0.0010977116867863176
2009-12-30,-0.0029639202754209283
2009-12-31,-0.005138627559681991
2010-01-04,0.007281306394968436
2010-01-05,0.003814080723452226
2010-01-06,0.006615908076874777
2010-01-07,0.002982177367919316
2010-01-08,0.004532655699625
2010-01-11,0.0025590860090535022
2010-01-12,-0.004623505190488596
2010-01-13,0.0032484230878322704
2010-01-14,0.00371601570941949
2010-01-15,-0.004274527858369227
2010-01-19,0.008024915044147065
2010-01-20,0.0006675772639837408
2010-01-21,-0.01094542652934643
2010-01-22,-0.020408360915119272
2010-01-25,-0.0
2010-01-26,-0.00036825
2010-01-27,0.00753051443178188
2010-01-28,-0.002330830726838808
2010-01-29,-0.0057774817339906505
2010-02-01,0.01399875920652478
2010-02-02,0.008624495949526943
2010-02-03,-0.0007082281812754678
2010-02-04,-0.026643220702601885
2010-02-05,0.0
2010-02-08,0.0
2010-02-09,-0.00039000000000000005
2010-02-10,0.0008811748998664747
2010-02-11,0.00704246718584554
2010-02-12,0.0003899959847782044
2010-02-16,0.012419186785260458
2010-02-17,0.0073057030023220984
2010-02-18,0.008360585724674708
2010-02-19,0.0019572497346064554
2010-02-22,0.00375635858234887
2010-02-23,-0.006364316949029854
2010-02-24,0.004509044293766214
2010-02-25,0.0007968705833537465
2010-02-26,0.0041590324174162535
2010-03-01,0.0037320199094643485
2010-03-02,0.0019451809032086393
2010-03-03,0.001752396085296407
2010-03-04,0.00043422364149571746
2010-03-05,0.008341123927555006
2010-03-08,0.0024609463639892987
2010-03-09,-0.00044123780906227744
2010-03-10,-0.0011274708482105812
2010-03-11,-0.0012456771774902663
2010-03-12,0.0014034316372413872
2010-03-15,-4.0915095249826374e-05
2010-03-16,0.0049111531976044715
2010-03-17,0.0063965517589280665
2010-03-18,0.0023676230659991143
2010-03-19,-0.003089438035963624
2010-03-22,0.0021904268767124237
2010-03-23,0.0033640866840433654
2010-03-24,-0.00329098255442119
2010-03-25,-0.0017472163478715562
2010-03-26,0.0019015197568389248
2010-03-29,0.0036891903140636837
2010-03-30,0.0030917783625661445
2010-03-31,0.0008223034023050726
2010-04-01,0.0005817486511186972
2010-04-05,0.006546112338274782
2010-04-06,0.004504207118960658
2010-04-07,-0.002902601824969595
2010-04-08,0.002826479145541447
2010-04-09,0.0018398882646426839
2010-04-12,0.0002783321542534893
2010-04-13,-0.0007090205889988127
2010-04-14,0.003716776837118754
2010-04-15,-0.0
2010-04-16,-0.006473728731246089
2010-04-19,0.0045943617358251455
2010-04-20,0.00868267747191232
2010-04-21,-0.0007951666697119009
2010-04-22,0.0004518041514085871
2010-04-23,0.0012798547159499334
2010-04-26,-0.002184435868300647
2010-04-27,-0.019589425710781847
2010-04-28,-0.0003162
2010-04-29,0.009966903073286069
2010-04-30,-0.01738106493445247
2010-05-03,0.008193613845476793
2010-05-04,-0.02173200701517417
2010-05-05,-0.010847867527204095
2010-05-06,-0.04441658245491149
2010-05-07,0.0
2010-05-10,-0.0002163
2010-05-11,0.0006496689959543911
2010-05-12,0.007897695389499332
2010-05-13,-0.003413301772146166
2010-05-14,-0.015070990387346972
2010-05-17,0.002616596148864518
2010-05-18,0.02102499217651026
2010-05-19,0.0
2010-05-20,0.0
2010-05-21,-0.0
2010-05-24,-0.0
2010-05-25,-0.00051915
2010-05-26,0.00889736911834548
2010-05-27,-0.00022260000000000002
2010-05-28,-0.00330686615904897
2010-06-01,0.0
2010-06-02,-0.000226275
2010-06-03,0.001358303030303032
2010-06-04,-0.014972903908346817
2010-06-07,0.0
2010-06-08,-0.0
2010-06-09,-0.00050595
2010-06-10,0.020489461198643397
2010-06-11,0.0038863430393555488
2010-06-14,0.0030197246181882507
2010-06-15,0.008902963153241837
2010-06-16,0.003307271923806854
2010-06-17,0.0023576524877462067
2010-06-18,0.001971817182581967
2010-06-21,-0.0021479820627802676
2010-06-22,-0.011060698376916997
2010-06-23,-0.0034440962298901696
2010-06-24,-0.015890526318915677
2010-06-25,0.0072046817031954005
2010-06-28,-0.004424438368281749
2010-06-29,-0.027659798937351463
2010-06-30,-0.005224304648123925
2010-07-01,0.0032866683459464954
2010-07-02,0.010646511873155618
2010-07-06,0.01725744843391901
2010-07-07,0.01813846209980154
2010-07-08,0.004674116105375443
2010-07-09,0.002108298709818498
2010-07-12,0.0031301705733853165
2010-07-13,0.0006938917808144016
2010-07-14,-0.00388774722589418
2010-07-15,-0.0019655747294530664
2010-07-16,-0.01176886179878294
2010-07-19,0.003736240840412502
2010-07-20,0.01612435473699882
2010-07-21,-0.0026430087140972016
2010-07-22,0.013153233272111995
2010-07-23,0.005790417869144565
2010-07-26,0.008338014380470632
2010-07-27,0.00038927246706332505
2010-07-28,-0.00275965451055663
2010-07-29,0.0001109424922800014
2010-07-30,0.002250238582813376
2010-08-02,0.01354437983928414
2010-08-03,-0.0024878680248055407
2010-08-04,0.0022212339115227514
2010-08-05,-0.0014812383882698776
2010-08-06,-8.413814966643567e-05
2010-08-09,0.003757190765116487
2010-08-10,-0.0012373496106681608
2010-08-11,-0.017775762851364552
2010-08-12,-0.0037273634772891032
2010-08-13,-0.005285523455226097
2010-08-16,0.003381700694339845
2010-08-17,0.007956473730260883
2010-08-18,0.0032422436720943603
2010-08-19,-0.007185439173702127
2010-08-20,0.002456947488384301
2010-08-23,0.004786913713869474
2010-08-24,-0.006787138751239982
2010-08-25,0.005451673812972202
2010-08-26,-0.002978079536161831
2010-08-27,0.01602949503301341
2010-08-30,-0.007410505964779657
2010-08-31,0.004823361848487525
2010-09-01,0.016379796663046328
2010-09-02,0.006120073347168691
2010-09-03,0.011481489526865708
2010-09-07,-0.00338153636767844
2010-09-08,0.006127868852459011
2010-09-09,0.0021273918187227872
2010-09-10,0.004953700101646346
2010-09-13,0.010997935226226564
2010-09-14,-0.0
2010-09-15,0.003327975360378198
2010-09-16,0.0008114912585906955
2010-09-17,0.00032304627284691293
2010-09-20,0.005466115150404734
2010-09-21,-0.0007868746970568005
2010-09-22,-0.004125270845036513
2010-09-23,-0.007173579489354924
2010-09-24,0.01320939017638983
2010-09-27,-0.0010782787610201408
2010-09-28,0.0002994478015557943
2010-09-29,-0.003505474784519527
2010-09-30,-0.005865459572368474
2010-10-01,0.004788275198396254
2010-10-04,-0.0032661973222858414
2010-10-05,0.01143416662800272
2010-10-06,0.0026960072385457767
2010-10-07,0.0015230021242391893
2010-10-08,0.008398266518642129
2010-10-11,0.005098837318449122
2010-10-12,0.006497511286766342
2010-10-13,0.004298758213134427
2010-10-14,-0.005603607765408615
2010-10-15,0.0017791910644321869
2010-10-18,0.006302929422455811
2010-10-19,-0.004669432347425333
2010-10-20,0.009253091241666745
2010-10-21,0.005253982300884968
2010-10-22,0.007706261950157909
2010-10-25,0.0013656397784301828
2010-10-26,-0.0034933577759519332
2010-10-27,-0.003548969403086974
2010-10-28,0.00039173977952740936
2010-10-29,0.0001391072618254517
2010-11-01,0.0013601414763830032
2010-11-02,0.00466895172421136
2010-11-03,0.01168213576744173
2010-11-04,0.011788782405617733
2010-11-05,4.369112024899845e-05
2010-11-08,-0.0010422466804007272
2010-11-09,-0.0008860044000617741
2010-11-10,0.0018500860042772968
2010-11-11,-0.0016015590447423973
2010-11-12,-0.010554639667342148
2010-11-15,0.0029550618840032197
2010-11-16,-0.008670666755925134
2010-11-17,0.004729678340103193
2010-11-18,0.01529354084657814
2010-11-19,0.0024329353349699686
