Date,Adj Close,Close,High,Low,Open,Volume
2020-11-27,10151.125,10670.0,10670.0,10430.0,10490.0,1213200
2020-11-30,10465.0791015625,11000.0,11060.0,10850.0,10850.0,2058300
2020-12-01,10512.646484375,11050.0,11190.0,10880.0,11030.0,1429000
2020-12-02,10465.0791015625,11000.0,11100.0,10810.0,11090.0,1194800
2020-12-03,10550.7021484375,11090.0,11250.0,10900.0,10940.0,1174400
2020-12-04,10427.0234375,10960.0,11080.0,10720.0,11060.0,1327200
2020-12-07,10246.2626953125,10770.0,11190.0,10700.0,11170.0,1241100
2020-12-08,10541.189453125,11080.0,11120.0,10700.0,10810.0,1117700
2020-12-09,11216.6611328125,11790.0,11920.0,11220.0,11270.0,3280700
2020-12-10,10864.6533203125,11420.0,11740.0,11400.0,11510.0,1590000
2020-12-11,11140.55078125,11710.0,11740.0,11440.0,11490.0,1355900
2020-12-14,10883.6806640625,11440.0,11900.0,11420.0,11780.0,1303400
2020-12-15,10779.0302734375,11330.0,11600.0,11230.0,11570.0,998300
2020-12-16,11035.9013671875,11600.0,11650.0,11300.0,11460.0,1033800
2020-12-17,11273.744140625,11850.0,11850.0,11600.0,11610.0,1233200
2020-12-18,11292.771484375,11870.0,12050.0,11670.0,11800.0,1896200
2020-12-21,11245.201171875,11820.0,11940.0,11670.0,11870.0,1002800
2020-12-22,10893.1953125,11450.0,11880.0,11400.0,11680.0,974700
2020-12-23,11073.95703125,11640.0,11660.0,11440.0,11570.0,775300
2020-12-24,10997.845703125,11560.0,11600.0,11450.0,11590.0,666200
2020-12-25,10940.763671875,11500.0,11650.0,11400.0,11610.0,540400
2020-12-28,11121.5224609375,11690.0,11810.0,11490.0,11520.0,990500
2020-12-29,11436.0146484375,12000.0,12000.0,11490.0,11630.0,1327900
2020-12-30,11540.8447265625,12110.0,12200.0,11810.0,11920.0,1620600
2021-01-04,12064.99609375,12660.0,12700.0,12150.0,12310.0,2403100
2021-01-05,12551.02734375,13170.0,13300.0,12740.0,12830.0,2173500
2021-01-06,12408.076171875,13020.0,13260.0,12930.0,13170.0,1485100
2021-01-07,13084.7060546875,13730.0,13740.0,13060.0,13180.0,2396400
2021-01-08,13723.2177734375,14400.0,14450.0,13980.0,14120.0,2575800
2021-01-12,13770.8681640625,14450.0,14590.0,14170.0,14420.0,1917700
2021-01-13,14352.19921875,15060.0,15100.0,14510.0,14550.0,2174600
2021-01-14,13656.509765625,14330.0,15690.0,13270.0,15400.0,5488000
2021-01-15,14066.2978515625,14760.0,15640.0,14510.0,15290.0,4013900
2021-01-18,13990.0595703125,14680.0,14850.0,14110.0,14330.0,2011500
2021-01-19,14495.1494140625,15210.0,15260.0,14700.0,15090.0,2174000
2021-01-20,14418.9072265625,15130.0,15550.0,14950.0,15440.0,2251300
2021-01-21,14113.9482421875,14810.0,15170.0,14650.0,15130.0,1975500
2021-01-22,14457.0283203125,15170.0,15190.0,14750.0,14910.0,1713800
2021-01-25,14352.19921875,15060.0,15230.0,14930.0,15190.0,963000
2021-01-26,14342.6689453125,15050.0,15590.0,14960.0,15200.0,1994900
2021-01-27,13990.0595703125,14680.0,15000.0,14470.0,15000.0,1555800
2021-01-28,13751.8095703125,14430.0,14670.0,14050.0,14080.0,1655900
2021-01-29,13389.66796875,14050.0,14750.0,13930.0,14680.0,1915100
2021-02-01,13618.3876953125,14290.0,14480.0,13910.0,14000.0,1380600
2021-02-02,13446.8505859375,14110.0,14590.0,13610.0,14590.0,3081500
2021-02-03,12932.228515625,13570.0,14140.0,13490.0,14120.0,2208300
2021-02-04,12665.3857421875,13290.0,13580.0,13030.0,13360.0,1485900
2021-02-05,12398.5458984375,13010.0,13430.0,12850.0,13420.0,1769800
2021-02-08,12922.69921875,13560.0,13600.0,12700.0,12860.0,1944900
2021-02-09,13246.716796875,13900.0,13970.0,13430.0,13790.0,1726100
2021-02-10,13065.6474609375,13710.0,14080.0,13660.0,13890.0,1335000
2021-02-12,13618.3876953125,14290.0,14580.0,13910.0,14010.0,1866300
2021-02-15,13885.228515625,14570.0,14730.0,14450.0,14500.0,1317700
2021-02-16,13723.2177734375,14400.0,14700.0,14290.0,14500.0,1348200
2021-02-17,13504.02734375,14170.0,14490.0,14050.0,14210.0,1169900
2021-02-18,13227.6572265625,13880.0,14240.0,13800.0,14010.0,1067600
2021-02-19,13542.1474609375,14210.0,14320.0,13560.0,13600.0,1341500
2021-02-22,13894.7578125,14580.0,14730.0,14410.0,14440.0,1251700
2021-02-24,12751.15625,13380.0,14240.0,13330.0,14140.0,2279000
2021-02-25,13056.1171875,13700.0,14040.0,13620.0,13910.0,1373000
2021-02-26,12360.427734375,12970.0,13330.0,12910.0,13000.0,1964400
2021-03-01,12760.6845703125,13390.0,13610.0,13310.0,13360.0,1314300
2021-03-02,12789.2763671875,13420.0,13800.0,13370.0,13730.0,1215700
2021-03-03,12655.8564453125,13280.0,13440.0,13020.0,13360.0,954100
2021-03-04,12227.005859375,12830.0,12990.0,12610.0,12770.0,1524900
2021-03-05,12064.99609375,12660.0,12660.0,12020.0,12450.0,2312000
2021-03-08,11455.07421875,12020.0,12990.0,12000.0,12930.0,2114900
2021-03-09,11226.3544921875,11780.0,11920.0,11270.0,11580.0,2800500
2021-03-10,11636.1455078125,12210.0,12540.0,12050.0,12380.0,2080500
2021-03-11,11436.0146484375,12000.0,12180.0,11670.0,12100.0,1938300
2021-03-12,12045.935546875,12640.0,12700.0,12210.0,12350.0,2067000
2021-03-15,11969.6962890625,12560.0,12590.0,12150.0,12410.0,1367400
2021-03-16,12350.8955078125,12960.0,13040.0,12630.0,12690.0,1515400
2021-03-17,12360.427734375,12970.0,13290.0,12890.0,13020.0,1478000
2021-03-18,13160.9462890625,13810.0,13870.0,13410.0,13450.0,2440600
2021-03-19,12684.4462890625,13310.0,13430.0,13080.0,13300.0,2507800
2021-03-22,12398.5458984375,13010.0,13260.0,12960.0,13220.0,1391300
2021-03-23,12379.486328125,12990.0,13560.0,12990.0,13310.0,1626300
2021-03-24,13303.896484375,13960.0,14070.0,13390.0,13480.0,3498400
2021-03-25,12817.8671875,13450.0,13800.0,13060.0,13680.0,2585000
2021-03-26,13275.306640625,13930.0,13950.0,13340.0,13600.0,1687200
2021-03-29,13646.9765625,14320.0,14530.0,14230.0,14390.0,2154300
2021-03-30,13885.228515625,14570.0,14580.0,14210.0,14390.0,1545200
2021-03-31,13837.578125,14520.0,14670.0,14430.0,14530.0,1441700
2021-04-01,14466.5595703125,15180.0,15180.0,14780.0,14900.0,2434000
2021-04-02,15295.671875,16050.0,16100.0,15790.0,15800.0,3077200
2021-04-05,15800.7607421875,16580.0,16620.0,16150.0,16300.0,2352100
2021-04-06,15714.9873046875,16490.0,16840.0,16280.0,16820.0,2468200
2021-04-07,16839.53515625,17670.0,17720.0,16430.0,16440.0,3880700
2021-04-08,16963.421875,17800.0,17850.0,17030.0,17270.0,3231700
2021-04-09,17382.740234375,18240.0,18670.0,17920.0,18140.0,5077600
2021-04-12,17154.021484375,18000.0,18220.0,17810.0,18000.0,2415500
2021-04-13,16839.53515625,17670.0,17770.0,17360.0,17750.0,3422100
2021-04-14,17401.8046875,18260.0,18280.0,17750.0,17750.0,2224300
2021-04-15,17154.021484375,18000.0,18050.0,17540.0,17780.0,2431000
2021-04-16,17382.740234375,18240.0,18470.0,18100.0,18400.0,2201600
2021-04-19,18087.962890625,18980.0,19050.0,18260.0,18300.0,2527100
2021-04-20,17897.36328125,18780.0,19030.0,18580.0,18700.0,2657100
2021-04-21,17582.876953125,18450.0,18740.0,18100.0,18410.0,2807900
2021-04-22,18783.65625,19710.0,19710.0,18900.0,18960.0,3583000
2021-04-23,18593.0546875,19510.0,19940.0,19240.0,19580.0,2943400
2021-04-26,18678.82421875,19600.0,19810.0,19480.0,19680.0,1930500
2021-04-27,18259.501953125,19160.0,19900.0,19140.0,19710.0,2394100
2021-04-28,18650.232421875,19570.0,19840.0,19030.0,19100.0,2418700
2021-04-30,18431.04296875,19340.0,19640.0,19150.0,19570.0,1693200
2021-05-06,18278.5625,19180.0,19330.0,18370.0,18450.0,3341500
2021-05-07,18335.744140625,19240.0,19580.0,19210.0,19300.0,1943500
2021-05-10,17906.89453125,18790.0,19580.0,18780.0,19450.0,1614900
2021-05-11,16972.951171875,17810.0,18190.0,17730.0,18140.0,2542200
2021-05-12,16582.220703125,17400.0,18340.0,17210.0,18030.0,3036600
2021-05-13,15915.1220703125,16700.0,17050.0,16550.0,16610.0,2735300
2021-05-14,16830.00390625,17660.0,17680.0,16950.0,17400.0,2841600
2021-05-17,16439.26953125,17250.0,18100.0,17040.0,18050.0,2413500
2021-05-18,16820.47265625,17650.0,17730.0,17080.0,17280.0,1804000
2021-05-19,17011.0703125,17850.0,17870.0,17260.0,17350.0,1654700
2021-05-20,17268.3828125,18120.0,18320.0,17900.0,17910.0,1742100
2021-05-21,16906.2421875,17740.0,18540.0,17660.0,18450.0,2275800
2021-05-24,17001.54296875,17840.0,17960.0,17520.0,17540.0,1257600
2021-05-25,17697.232421875,18570.0,18620.0,18000.0,18140.0,2096000
2021-05-26,17792.53515625,18670.0,18970.0,18550.0,18730.0,1564400
2021-05-27,18030.783203125,18920.0,18920.0,18520.0,18730.0,1631600
2021-05-28,18545.404296875,19460.0,19640.0,18980.0,19150.0,2313600
2021-05-31,19631.826171875,20600.0,20600.0,19560.0,19580.0,3073300
2021-06-01,19927.255859375,20910.0,21190.0,20270.0,20990.0,3015200
2021-06-02,20451.404296875,21460.0,21470.0,20650.0,20800.0,2407100
2021-06-03,21928.560546875,23010.0,23200.0,21650.0,21700.0,4837900
2021-06-04,22128.693359375,23220.0,23640.0,22630.0,22750.0,5338300
2021-06-07,21709.369140625,22780.0,23930.0,22310.0,23890.0,3692300
2021-06-08,19736.658203125,20710.0,22640.0,20520.0,22400.0,5975000
2021-06-09,18974.25390625,19910.0,20450.0,19330.0,20420.0,7568600
2021-06-10,19593.705078125,20560.0,21000.0,20150.0,20190.0,4320200
2021-06-11,19269.6875,20220.0,21160.0,20030.0,20890.0,3862700
2021-06-14,19698.53515625,20670.0,20740.0,20080.0,20420.0,2080900
2021-06-15,20327.51953125,21330.0,21400.0,20580.0,20870.0,2720300
2021-06-16,20213.15625,21210.0,21350.0,20750.0,21200.0,2311700
2021-06-17,20651.5390625,21670.0,21690.0,20780.0,20930.0,2435400
2021-06-18,20584.826171875,21600.0,22220.0,21480.0,22000.0,2860300
2021-06-21,20432.349609375,21440.0,21540.0,21030.0,21100.0,2391700
2021-06-22,20765.900390625,21790.0,22160.0,21560.0,21690.0,2575200
2021-06-23,21290.05078125,22340.0,22370.0,21600.0,21980.0,2508300
2021-06-24,21128.037109375,22170.0,22650.0,22070.0,22490.0,2205300
2021-06-25,21757.021484375,22830.0,23000.0,22230.0,22400.0,2808600
2021-06-28,21442.525390625,22500.0,22830.0,22320.0,22800.0,2102500
2021-06-29,21342.30859375,22360.0,23220.0,22250.0,22870.0,2719300
2021-06-30,20607.353515625,21590.0,22520.0,21330.0,22230.0,3751700
2021-07-01,20664.623046875,21650.0,21790.0,21010.0,21590.0,3103600
2021-07-02,19490.6015625,20420.0,21390.0,20120.0,21150.0,4408100
2021-07-05,20044.208984375,21000.0,21100.0,20150.0,20380.0,2611700
2021-07-06,20349.642578125,21320.0,21350.0,20830.0,21050.0,1958400
2021-07-07,20607.353515625,21590.0,21730.0,21040.0,21070.0,2141700
2021-07-08,20273.283203125,21240.0,21520.0,21060.0,21270.0,2213200
2021-07-09,20760.072265625,21750.0,21800.0,20880.0,20910.0,3632400
2021-07-12,21218.220703125,22230.0,22350.0,21810.0,22000.0,2376800
2021-07-13,20187.37890625,21150.0,22160.0,21140.0,22100.0,3657000
2021-07-14,20788.705078125,21780.0,21920.0,20860.0,21010.0,3144500
2021-07-15,20855.51953125,21850.0,22000.0,21280.0,21600.0,2440300
2021-07-16,20731.435546875,21720.0,21920.0,20910.0,21410.0,2661500
2021-07-19,20282.828125,21250.0,21660.0,21120.0,21340.0,2210000
2021-07-20,20979.603515625,21980.0,22430.0,21170.0,21190.0,4158300
2021-07-21,20225.556640625,21190.0,22340.0,20810.0,22240.0,4757500
2021-07-26,20731.435546875,21720.0,22100.0,21400.0,21600.0,3121800
2021-07-27,21294.58203125,22310.0,22320.0,21320.0,21710.0,2855000
2021-07-28,20321.005859375,21290.0,22080.0,21160.0,22030.0,3948900
2021-07-29,20120.56640625,21080.0,21620.0,20980.0,21600.0,2717200
2021-07-30,19538.326171875,20470.0,21210.0,20300.0,21010.0,2710700
2021-08-02,19853.3125,20800.0,21140.0,20520.0,20720.0,1976000
2021-08-03,20216.013671875,21180.0,21340.0,20710.0,20750.0,1777500
2021-08-04,20397.369140625,21370.0,21490.0,20920.0,21130.0,2164000
2021-08-05,20989.146484375,21990.0,21990.0,21410.0,21480.0,2430300
2021-08-06,20655.078125,21640.0,22090.0,21420.0,21970.0,2275300
2021-08-10,20492.81640625,21470.0,21600.0,19840.0,20820.0,6006400
2021-08-11,19290.1640625,20210.0,21170.0,20160.0,21120.0,4356200
2021-08-12,19347.43359375,20270.0,20680.0,19720.0,19880.0,3743700
2021-08-13,19481.056640625,20410.0,20550.0,20000.0,20000.0,2336200
2021-08-16,19080.17578125,19990.0,20820.0,19910.0,20580.0,2580100
2021-08-17,18650.654296875,19540.0,20300.0,19530.0,20290.0,2670100
2021-08-18,19089.72265625,20000.0,20120.0,19270.0,19310.0,3567900
2021-08-19,18526.572265625,19410.0,19890.0,19410.0,19760.0,2581600
2021-08-20,18278.408203125,19150.0,19850.0,19050.0,19590.0,2689600
2021-08-23,18507.48046875,19390.0,19580.0,19210.0,19360.0,1963100
2021-08-24,19729.2265625,20670.0,20700.0,19760.0,19790.0,3188400
2021-08-25,19834.21875,20780.0,21050.0,20430.0,20710.0,2478500
2021-08-26,20616.896484375,21600.0,21680.0,20910.0,21150.0,3310800
2021-08-27,21008.23828125,22010.0,22050.0,21280.0,21420.0,3031000
2021-08-30,21829.09375,22870.0,22890.0,22340.0,22400.0,3427900
2021-08-31,22974.478515625,24070.0,24160.0,22960.0,23000.0,4415000
2021-09-01,22716.767578125,23800.0,24980.0,23440.0,24280.0,7777300
2021-09-02,23575.8046875,24700.0,24730.0,24010.0,24280.0,4104900
2021-09-03,25446.599609375,26660.0,26960.0,25060.0,25180.0,8583700
2021-09-06,26267.455078125,27520.0,28000.0,26720.0,27660.0,5180800
2021-09-07,26362.90234375,27620.0,27980.0,27120.0,27700.0,4509200
2021-09-08,28271.873046875,29620.0,29650.0,27510.0,27620.0,5934500
2021-09-09,26696.97265625,27970.0,29380.0,27910.0,29120.0,5946000
2021-09-10,26964.228515625,28250.0,28610.0,27400.0,28470.0,5449900
2021-09-13,26639.705078125,27910.0,28580.0,27600.0,28570.0,3528300
2021-09-14,26859.234375,28140.0,28450.0,27880.0,28030.0,3019600
2021-09-15,27622.82421875,28940.0,29080.0,28000.0,28000.0,3503000
2021-09-16,26935.59765625,28220.0,29610.0,27920.0,29290.0,4813300
2021-09-17,27517.83203125,28830.0,29150.0,28230.0,28230.0,3373000
2021-09-21,27212.396484375,28510.0,28750.0,27810.0,27830.0,2901300
2021-09-22,26868.783203125,28150.0,28800.0,28150.0,28690.0,2525000
2021-09-24,27011.955078125,28300.0,28950.0,28180.0,28930.0,2725500
2021-09-27,26372.44921875,27630.0,28540.0,27410.0,28340.0,2507800
2021-09-28,25542.046875,26760.0,27500.0,26270.0,27500.0,3114800
2021-09-29,25322.513671875,26530.0,26650.0,25710.0,25760.0,2865900
2021-09-30,24425.296875,25590.0,26190.0,25110.0,26190.0,3094400
2021-10-01,24158.041015625,25310.0,26580.0,25260.0,25600.0,3530000
2021-10-04,22907.6640625,24000.0,25980.0,23930.0,25760.0,3441500
2021-10-05,22401.78515625,23470.0,23870.0,22420.0,23250.0,5052400
2021-10-06,21981.810546875,23030.0,24330.0,22870.0,24200.0,4563400
2021-10-07,22583.138671875,23660.0,24090.0,23230.0,23520.0,3825700
2021-10-08,23041.291015625,24140.0,24850.0,24020.0,24430.0,4188700
2021-10-11,22392.244140625,23460.0,23830.0,22900.0,23420.0,3825500
2021-10-12,22172.712890625,23230.0,23930.0,23150.0,23500.0,3192100
2021-10-13,22764.4921875,23850.0,23930.0,23220.0,23410.0,3414100
2021-10-14,22840.853515625,23930.0,24440.0,23670.0,24420.0,2841100
2021-10-15,25017.078125,26210.0,26320.0,24280.0,24550.0,5310000
2021-10-18,24492.11328125,25660.0,26430.0,25410.0,26200.0,4511300
2021-10-19,25675.671875,26900.0,27060.0,25860.0,26030.0,4215900
2021-10-20,25580.224609375,26800.0,27400.0,26700.0,27290.0,3294500
2021-10-21,23747.611328125,24880.0,26080.0,24850.0,25800.0,4164400
2021-10-22,24635.283203125,25810.0,26390.0,25230.0,25570.0,4801300
2021-10-25,23919.419921875,25060.0,25290.0,24540.0,24960.0,3123500
2021-10-26,23862.1484375,25000.0,25740.0,24970.0,25510.0,2769900
2021-10-27,23738.064453125,24870.0,25240.0,24430.0,25000.0,2409800
2021-10-28,24234.40234375,25390.0,25630.0,24950.0,25240.0,2847000
2021-10-29,23890.787109375,25030.0,25580.0,24775.0,25480.0,2841900
2021-11-01,25480.00390625,26695.0,26875.0,24425.0,24600.0,6091800
2021-11-02,25260.47265625,26465.0,27065.0,26260.0,26570.0,3287800
2021-11-04,26329.5,27585.0,28180.0,26850.0,27000.0,5393500
2021-11-05,26563.345703125,27830.0,28470.0,27650.0,28240.0,3622300
2021-11-08,26224.501953125,27475.0,28265.0,27430.0,28115.0,3052100
2021-11-09,26277.00390625,27530.0,28060.0,27410.0,27635.0,2880900
2021-11-10,25355.921875,26565.0,27440.0,26380.0,27380.0,3329300
2021-11-11,26062.244140625,27305.0,27435.0,25960.0,26065.0,4266000
2021-11-12,27193.3046875,28490.0,28490.0,27270.0,27700.0,4611400
2021-11-15,28625.033203125,29990.0,30030.0,28895.0,28900.0,6021700
2021-11-16,29464.982421875,30870.0,31080.0,29340.0,29910.0,5074500
2021-11-17,31030.33984375,32510.0,32790.0,31450.0,31460.0,4795000
2021-11-18,30610.3671875,32070.0,32680.0,31280.0,32190.0,6493100
2021-11-19,30505.375,31960.0,33300.0,31650.0,32880.0,5409800
2021-11-22,30161.759765625,31600.0,32530.0,31420.0,31760.0,4290600
2021-11-24,29169.091796875,30560.0,31160.0,30410.0,30710.0,3456800
2021-11-25,28978.193359375,30360.0,31400.0,29725.0,31200.0,3593400
2021-11-26,27689.638671875,29010.0,30220.0,28430.0,30100.0,6339600
2021-11-29,28787.298828125,30160.0,30620.0,28455.0,28940.0,6161000
2021-11-30,28391.189453125,29745.0,31200.0,29745.0,31150.0,4743700
2021-12-01,29054.5546875,30440.0,30540.0,29150.0,29905.0,4992600
2021-12-02,28644.126953125,30010.0,30360.0,29540.0,29950.0,4529200
2021-12-03,28228.923828125,29575.0,30000.0,29050.0,29785.0,4404900
2021-12-06,27493.970703125,28805.0,29370.0,28480.0,29300.0,3013400
2021-12-07,28586.857421875,29950.0,29950.0,28750.0,29165.0,4089600
2021-12-08,29235.90625,30630.0,31260.0,30310.0,30800.0,3889900
2021-12-09,29684.515625,31100.0,31200.0,30210.0,30270.0,2856900
2021-12-10,28844.568359375,30220.0,30930.0,30090.0,30550.0,3284500
2021-12-13,29684.515625,31100.0,31170.0,30360.0,30660.0,3108700
2021-12-14,28591.630859375,29955.0,30770.0,29770.0,30430.0,3926700
2021-12-15,28978.193359375,30360.0,30530.0,29600.0,29660.0,3473900
2021-12-16,30610.3671875,32070.0,32150.0,31000.0,31200.0,4356800
2021-12-17,29913.59375,31340.0,31710.0,31000.0,31000.0,3569700
2021-12-20,28854.115234375,30230.0,31520.0,30160.0,31270.0,3463700
2021-12-21,30257.205078125,31700.0,31850.0,30650.0,30930.0,4138600
2021-12-22,30524.46484375,31980.0,32050.0,31370.0,32000.0,3583200
2021-12-23,31440.76953125,32940.0,32970.0,32100.0,32250.0,3526600
2021-12-24,32681.59765625,34240.0,34300.0,33380.0,33410.0,4106100
2021-12-27,32729.322265625,34290.0,35200.0,33730.0,35000.0,3946500
2021-12-28,33769.71484375,35380.0,35670.0,34590.0,34990.0,4456700
2021-12-29,33656.98046875,35230.0,35610.0,34610.0,35010.0,4224900
2021-12-30,33714.30859375,35290.0,35520.0,34840.0,34940.0,3362800
2022-01-04,32787.6171875,34320.0,36090.0,33880.0,35770.0,5589100
2022-01-05,31860.923828125,33350.0,34410.0,33220.0,33500.0,4233900
2022-01-06,31316.375,32780.0,33330.0,31970.0,32030.0,4051600
2022-01-07,30781.376953125,32220.0,33350.0,31820.0,33350.0,4662300
2022-01-11,29357.908203125,30730.0,32080.0,30610.0,31950.0,4137000
2022-01-12,29959.775390625,31360.0,31920.0,30860.0,31500.0,4169500
2022-01-13,29434.3359375,30810.0,31860.0,30460.0,31470.0,4080800
2022-01-14,28660.5,30000.0,30500.0,29480.0,30120.0,5378300
2022-01-17,28206.708984375,29525.0,30300.0,29210.0,30170.0,4494700
2022-01-18,28880.236328125,30230.0,31330.0,29465.0,29775.0,6360400
2022-01-19,26821.455078125,28075.0,29300.0,27980.0,29100.0,5607800
2022-01-20,26773.68359375,28025.0,28360.0,27100.0,27520.0,6509200
2022-01-21,25574.72265625,26770.0,27230.0,26270.0,26960.0,5936300
2022-01-24,25889.990234375,27100.0,27345.0,25975.0,26110.0,6024500
2022-01-25,24872.5390625,26035.0,27810.0,25825.0,27540.0,6939400
2022-01-26,25316.775390625,26500.0,26685.0,25535.0,26120.0,7000500
2022-01-27,23291.435546875,24380.0,26850.0,24215.0,26815.0,8772900
2022-01-28,22832.869140625,23900.0,24730.0,22500.0,24410.0,10446200
2022-01-31,23955.404296875,25075.0,25710.0,23580.0,24300.0,7784100
2022-02-01,22226.21875,23265.0,26725.0,23010.0,26700.0,11448000
2022-02-02,22952.283203125,24025.0,24435.0,22960.0,23310.0,8873600
2022-02-03,21681.66796875,22695.0,23815.0,22080.0,23310.0,8329700
2022-02-04,22059.03125,23090.0,23285.0,22145.0,22195.0,8202400
2022-02-07,21261.31640625,22255.0,23075.0,21755.0,22980.0,7763800
2022-02-08,21452.38671875,22455.0,23205.0,22075.0,22440.0,7842600
2022-02-09,22068.5859375,23100.0,23135.0,22330.0,22955.0,6161500
2022-02-10,21829.75,22850.0,24275.0,22605.0,23600.0,8810000
2022-02-14,21055.916015625,22040.0,22120.0,21515.0,21850.0,5374100
2022-02-15,21012.923828125,21995.0,22515.0,21530.0,22140.0,6922500
2022-02-16,21328.1875,22325.0,22875.0,22035.0,22865.0,5216800
2022-02-17,21017.701171875,22000.0,22480.0,21735.0,22325.0,5764400
2022-02-18,20497.03515625,21455.0,21660.0,20850.0,21500.0,7327200
2022-02-21,20224.76171875,21170.0,21305.0,20200.0,20600.0,6369200
2022-02-22,19541.689453125,20455.0,21005.0,20230.0,20435.0,6832600
2022-02-24,18624.546875,19495.0,20410.0,19360.0,20220.0,7854500
2022-02-25,19947.7109375,20880.0,20900.0,19755.0,20285.0,8317800
2022-02-28,19909.494140625,20840.0,21095.0,20180.0,20480.0,7172100
2022-03-01,20043.248046875,20980.0,21275.0,20575.0,21170.0,6545200
2022-03-02,19460.478515625,20370.0,20885.0,20250.0,20500.0,5673200
2022-03-03,19656.330078125,20575.0,20910.0,20440.0,20690.0,4952500
2022-03-04,18495.578125,19360.0,20365.0,19230.0,20255.0,6701000
2022-03-07,16775.947265625,17560.0,18475.0,17540.0,18300.0,6799700
2022-03-08,16670.857421875,17450.0,18120.0,16600.0,16895.0,9547000
2022-03-09,16623.08984375,17400.0,17895.0,17195.0,17725.0,6358500
2022-03-10,17549.78125,18370.0,18465.0,17915.0,18205.0,5525700
2022-03-11,15963.900390625,16710.0,17905.0,16430.0,17900.0,7552000
2022-03-14,15916.130859375,16660.0,17250.0,16350.0,16725.0,6993000
2022-03-15,16374.701171875,17140.0,17530.0,16350.0,16370.0,8054000
2022-03-16,16623.08984375,17400.0,17830.0,17125.0,17710.0,6447200
2022-03-17,18242.41015625,19095.0,19425.0,18270.0,18520.0,8163300
2022-03-18,18304.5078125,19160.0,19350.0,18745.0,18870.0,6107400
2022-03-22,17946.25390625,18785.0,19440.0,18720.0,19400.0,5600000
2022-03-23,19770.97265625,20695.0,20725.0,19090.0,19110.0,8237900
2022-03-24,19646.775390625,20565.0,20570.0,19720.0,20180.0,8037000
2022-03-25,19622.890625,20540.0,21610.0,20365.0,21565.0,8068300
2022-03-28,19064.009765625,19955.0,20565.0,19795.0,20275.0,5883400
2022-03-29,19613.333984375,20530.0,20940.0,20290.0,20300.0,6675300
2022-03-30,20196.103515625,21140.0,21430.0,20770.0,21030.0,6912400
2022-03-31,19856.94921875,20785.0,21095.0,20460.0,20760.0,5712000
2022-04-01,19713.650390625,20635.0,20660.0,20060.0,20480.0,5431300
2022-04-04,19919.048828125,20850.0,20870.0,20255.0,20350.0,4211400
2022-04-05,19689.76171875,20610.0,21520.0,20600.0,21300.0,5182700
2022-04-06,18958.921875,19845.0,20105.0,19575.0,20045.0,4995900
2022-04-07,17740.849609375,18570.0,19145.0,18525.0,19000.0,4699200
2022-04-08,17831.611328125,18665.0,18925.0,18375.0,18870.0,4931900
2022-04-11,17330.05078125,18140.0,18550.0,17990.0,18340.0,4317900
2022-04-12,16909.6953125,17700.0,18120.0,17620.0,17800.0,4906600
2022-04-13,17874.599609375,18710.0,18730.0,17860.0,17960.0,5384800
2022-04-14,18113.439453125,18960.0,19080.0,18545.0,19000.0,5076000
2022-04-15,17401.703125,18215.0,18415.0,17980.0,18310.0,4595800
2022-04-18,17564.111328125,18385.0,18420.0,17870.0,17950.0,4478900
2022-04-19,18490.80078125,19355.0,19415.0,18680.0,18785.0,5669000
2022-04-20,17282.28515625,18090.0,19705.0,18025.0,19665.0,8488600
2022-04-21,18371.3828125,19230.0,19365.0,18315.0,18400.0,7594500
2022-04-22,17459.021484375,18275.0,18695.0,18085.0,18500.0,6096500
2022-04-25,17129.42578125,17930.0,18110.0,17645.0,17815.0,5078400
2022-04-26,17229.73828125,18035.0,18350.0,17870.0,18330.0,4721700
2022-04-27,16608.763671875,17385.0,17605.0,17020.0,17440.0,5658100
2022-04-28,16924.025390625,17715.0,17845.0,17095.0,17235.0,5409000
2022-05-02,17511.56640625,18330.0,18475.0,17315.0,17315.0,8122300
2022-05-06,16589.65234375,17365.0,18300.0,17200.0,18235.0,7204800
2022-05-09,16718.626953125,17500.0,17895.0,17235.0,17610.0,5165100
2022-05-10,16365.146484375,17130.0,17310.0,16350.0,17100.0,7326200
2022-05-11,17315.71875,18125.0,18195.0,17130.0,17190.0,6888600
2022-05-12,15739.3916015625,16475.0,17485.0,16450.0,17340.0,7556100
2022-05-13,16250.505859375,17010.0,17095.0,16605.0,16875.0,7123300
2022-05-16,16732.955078125,17515.0,18130.0,17380.0,17550.0,7329600
2022-05-17,16785.50390625,17570.0,17720.0,17100.0,17510.0,7008000
2022-05-18,17095.9921875,17895.0,18575.0,17775.0,18000.0,8934100
2022-05-19,16675.634765625,17455.0,17540.0,16870.0,17015.0,7580100
2022-05-20,17181.970703125,17985.0,18000.0,17320.0,17740.0,8472500
2022-05-23,16995.6796875,17790.0,18180.0,17635.0,18155.0,7014900
2022-05-24,16322.1572265625,17085.0,17875.0,17060.0,17675.0,7209300
2022-05-25,16455.90234375,17225.0,17460.0,16810.0,17195.0,7960100
2022-05-26,16178.8525390625,16935.0,17625.0,16915.0,17100.0,7957000
2022-05-27,16861.9296875,17650.0,17795.0,17270.0,17400.0,8118000
2022-05-30,17793.39453125,18625.0,18640.0,17760.0,18050.0,8538800
2022-05-31,17941.474609375,18780.0,19090.0,18315.0,18580.0,9877500
